OrderID,Product,OrderStatus,text,clean_text,Sentiment
ORD200830,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Cash.,order tablet order deliver payment make use cash,Positive
ORD200833,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Credit Card.,order phone order ship payment make use credit card,Positive
ORD200834,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Cash.,order printer order return payment make use cash,Negative
ORD200835,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Debit Card.,order desk order ship payment make use debit card,Positive
ORD200836,Phone,Cancelled,I ordered a Phone and the order was Cancelled. Payment was made using Credit Card.,order phone order cancel payment make use credit card,Negative
ORD200837,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Online.,order chair order deliver payment make use online,Positive
ORD200839,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Online.,order chair order cancel payment make use online,Negative
ORD200840,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Credit Card.,order chair order deliver payment make use credit card,Positive
ORD200841,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Credit Card.,order printer order deliver payment make use credit card,Positive
ORD200843,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Gift Card.,order desk order cancel payment make use gift card,Negative
ORD200844,Chair,Returned,I ordered a Chair and the order was Returned. Payment was made using Online.,order chair order return payment make use online,Negative
ORD200845,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Gift Card.,order phone order deliver payment make use gift card,Positive
ORD200846,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Debit Card.,order desk order cancel payment make use debit card,Negative
ORD200847,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Online.,order printer order ship payment make use online,Positive
ORD200848,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Online.,order chair order ship payment make use online,Positive
ORD200849,Printer,Cancelled,I ordered a Printer and the order was Cancelled. Payment was made using Debit Card.,order printer order cancel payment make use debit card,Negative
ORD200850,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Debit Card.,order monitor order cancel payment make use debit card,Negative
ORD200851,Laptop,Cancelled,I ordered a Laptop and the order was Cancelled. Payment was made using Online.,order laptop order cancel payment make use online,Negative
ORD200853,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Cash.,order printer order return payment make use cash,Negative
ORD200854,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Credit Card.,order laptop order deliver payment make use credit card,Positive
ORD200855,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Credit Card.,order monitor order ship payment make use credit card,Positive
ORD200856,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Debit Card.,order phone order ship payment make use debit card,Positive
ORD200857,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Online.,order phone order deliver payment make use online,Positive
ORD200859,Chair,Returned,I ordered a Chair and the order was Returned. Payment was made using Credit Card.,order chair order return payment make use credit card,Negative
ORD200860,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Cash.,order printer order deliver payment make use cash,Positive
ORD200861,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Gift Card.,order desk order ship payment make use gift card,Positive
ORD200862,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Credit Card.,order desk order ship payment make use credit card,Positive
ORD200864,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Credit Card.,order desk order deliver payment make use credit card,Positive
ORD200866,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Debit Card.,order desk order cancel payment make use debit card,Negative
ORD200867,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Cash.,order printer order deliver payment make use cash,Positive
ORD200868,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Debit Card.,order monitor order deliver payment make use debit card,Positive
ORD200869,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Online.,order desk order deliver payment make use online,Positive
ORD200870,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Debit Card.,order phone order deliver payment make use debit card,Positive
ORD200872,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Cash.,order chair order ship payment make use cash,Positive
ORD200873,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Cash.,order desk order deliver payment make use cash,Positive
ORD200874,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Cash.,order chair order deliver payment make use cash,Positive
ORD200875,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Credit Card.,order laptop order deliver payment make use credit card,Positive
ORD200878,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Online.,order desk order cancel payment make use online,Negative
ORD200879,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Gift Card.,order phone order ship payment make use gift card,Positive
ORD200880,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Online.,order laptop order ship payment make use online,Positive
ORD200882,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Cash.,order phone order deliver payment make use cash,Positive
ORD200883,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Online.,order printer order deliver payment make use online,Positive
ORD200884,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Gift Card.,order chair order ship payment make use gift card,Positive
ORD200885,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Credit Card.,order laptop order ship payment make use credit card,Positive
ORD200886,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Credit Card.,order phone order return payment make use credit card,Negative
ORD200887,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Debit Card.,order chair order deliver payment make use debit card,Positive
ORD200889,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Credit Card.,order monitor order cancel payment make use credit card,Negative
ORD200891,Monitor,Returned,I ordered a Monitor and the order was Returned. Payment was made using Cash.,order monitor order return payment make use cash,Negative
ORD200892,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Cash.,order desk order ship payment make use cash,Positive
ORD200894,Tablet,Cancelled,I ordered a Tablet and the order was Cancelled. Payment was made using Online.,order tablet order cancel payment make use online,Negative
ORD200896,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Gift Card.,order desk order ship payment make use gift card,Positive
ORD200897,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Gift Card.,order laptop order deliver payment make use gift card,Positive
ORD200898,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Cash.,order monitor order ship payment make use cash,Positive
ORD200901,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Debit Card.,order tablet order return payment make use debit card,Negative
ORD200902,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Debit Card.,order monitor order cancel payment make use debit card,Negative
ORD200904,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Cash.,order monitor order cancel payment make use cash,Negative
ORD200906,Monitor,Returned,I ordered a Monitor and the order was Returned. Payment was made using Cash.,order monitor order return payment make use cash,Negative
ORD200907,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Gift Card.,order desk order cancel payment make use gift card,Negative
ORD200908,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Credit Card.,order desk order cancel payment make use credit card,Negative
ORD200909,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Cash.,order tablet order ship payment make use cash,Positive
ORD200910,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Cash.,order printer order deliver payment make use cash,Positive
ORD200911,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Cash.,order desk order cancel payment make use cash,Negative
ORD200912,Desk,Returned,I ordered a Desk and the order was Returned. Payment was made using Online.,order desk order return payment make use online,Negative
ORD200913,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Credit Card.,order printer order return payment make use credit card,Negative
ORD200914,Desk,Returned,I ordered a Desk and the order was Returned. Payment was made using Gift Card.,order desk order return payment make use gift card,Negative
ORD200915,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Debit Card.,order laptop order ship payment make use debit card,Positive
ORD200916,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Cash.,order printer order return payment make use cash,Negative
ORD200917,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Credit Card.,order laptop order return payment make use credit card,Negative
ORD200918,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Online.,order laptop order deliver payment make use online,Positive
ORD200919,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Online.,order printer order ship payment make use online,Positive
ORD200920,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Credit Card.,order tablet order return payment make use credit card,Negative
ORD200921,Tablet,Cancelled,I ordered a Tablet and the order was Cancelled. Payment was made using Gift Card.,order tablet order cancel payment make use gift card,Negative
ORD200924,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Cash.,order printer order return payment make use cash,Negative
ORD200925,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Online.,order monitor order ship payment make use online,Positive
ORD200926,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Cash.,order desk order deliver payment make use cash,Positive
ORD200927,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Debit Card.,order laptop order ship payment make use debit card,Positive
ORD200928,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Debit Card.,order laptop order return payment make use debit card,Negative
ORD200930,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Debit Card.,order phone order return payment make use debit card,Negative
ORD200931,Printer,Cancelled,I ordered a Printer and the order was Cancelled. Payment was made using Credit Card.,order printer order cancel payment make use credit card,Negative
ORD200932,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Online.,order laptop order deliver payment make use online,Positive
ORD200933,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Online.,order monitor order ship payment make use online,Positive
ORD200934,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Gift Card.,order laptop order ship payment make use gift card,Positive
ORD200935,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Credit Card.,order phone order deliver payment make use credit card,Positive
ORD200936,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Online.,order chair order deliver payment make use online,Positive
ORD200937,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Debit Card.,order chair order cancel payment make use debit card,Negative
ORD200938,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Credit Card.,order chair order cancel payment make use credit card,Negative
ORD200939,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Cash.,order laptop order deliver payment make use cash,Positive
ORD200940,Printer,Cancelled,I ordered a Printer and the order was Cancelled. Payment was made using Online.,order printer order cancel payment make use online,Negative
ORD200941,Printer,Cancelled,I ordered a Printer and the order was Cancelled. Payment was made using Credit Card.,order printer order cancel payment make use credit card,Negative
ORD200943,Monitor,Returned,I ordered a Monitor and the order was Returned. Payment was made using Gift Card.,order monitor order return payment make use gift card,Negative
ORD200944,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Online.,order laptop order deliver payment make use online,Positive
ORD200945,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Gift Card.,order tablet order ship payment make use gift card,Positive
ORD200946,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Cash.,order phone order ship payment make use cash,Positive
ORD200947,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Online.,order phone order return payment make use online,Negative
ORD200948,Phone,Cancelled,I ordered a Phone and the order was Cancelled. Payment was made using Gift Card.,order phone order cancel payment make use gift card,Negative
ORD200950,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Credit Card.,order laptop order return payment make use credit card,Negative
ORD200951,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Online.,order printer order return payment make use online,Negative
ORD200953,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Cash.,order phone order ship payment make use cash,Positive
ORD200954,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Gift Card.,order chair order ship payment make use gift card,Positive
ORD200955,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Gift Card.,order chair order ship payment make use gift card,Positive
ORD200956,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Debit Card.,order phone order deliver payment make use debit card,Positive
ORD200957,Monitor,Returned,I ordered a Monitor and the order was Returned. Payment was made using Cash.,order monitor order return payment make use cash,Negative
ORD200958,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Gift Card.,order desk order deliver payment make use gift card,Positive
ORD200959,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Credit Card.,order tablet order return payment make use credit card,Negative
ORD200961,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Online.,order phone order ship payment make use online,Positive
ORD200962,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Gift Card.,order phone order deliver payment make use gift card,Positive
ORD200963,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Online.,order chair order ship payment make use online,Positive
ORD200964,Phone,Cancelled,I ordered a Phone and the order was Cancelled. Payment was made using Credit Card.,order phone order cancel payment make use credit card,Negative
ORD200965,Laptop,Cancelled,I ordered a Laptop and the order was Cancelled. Payment was made using Gift Card.,order laptop order cancel payment make use gift card,Negative
ORD200966,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Credit Card.,order monitor order cancel payment make use credit card,Negative
ORD200967,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Credit Card.,order tablet order return payment make use credit card,Negative
ORD200968,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Credit Card.,order monitor order ship payment make use credit card,Positive
ORD200969,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Gift Card.,order desk order ship payment make use gift card,Positive
ORD200970,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Cash.,order desk order deliver payment make use cash,Positive
ORD200971,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Cash.,order monitor order cancel payment make use cash,Negative
ORD200972,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Cash.,order laptop order deliver payment make use cash,Positive
ORD200974,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Gift Card.,order desk order cancel payment make use gift card,Negative
ORD200975,Desk,Returned,I ordered a Desk and the order was Returned. Payment was made using Gift Card.,order desk order return payment make use gift card,Negative
ORD200976,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Credit Card.,order tablet order return payment make use credit card,Negative
ORD200978,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Cash.,order printer order deliver payment make use cash,Positive
ORD200979,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Cash.,order monitor order deliver payment make use cash,Positive
ORD200980,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Cash.,order chair order deliver payment make use cash,Positive
ORD200982,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Gift Card.,order monitor order ship payment make use gift card,Positive
ORD200983,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Gift Card.,order monitor order ship payment make use gift card,Positive
ORD200984,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Credit Card.,order desk order ship payment make use credit card,Positive
ORD200985,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Gift Card.,order desk order deliver payment make use gift card,Positive
ORD200988,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Gift Card.,order desk order cancel payment make use gift card,Negative
ORD200991,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Debit Card.,order desk order cancel payment make use debit card,Negative
ORD200993,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Gift Card.,order monitor order deliver payment make use gift card,Positive
ORD200994,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Debit Card.,order tablet order deliver payment make use debit card,Positive
ORD200996,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Debit Card.,order monitor order deliver payment make use debit card,Positive
ORD200997,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Cash.,order laptop order deliver payment make use cash,Positive
ORD200998,Phone,Cancelled,I ordered a Phone and the order was Cancelled. Payment was made using Debit Card.,order phone order cancel payment make use debit card,Negative
ORD201000,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Online.,order printer order deliver payment make use online,Positive
ORD201001,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Gift Card.,order printer order ship payment make use gift card,Positive
ORD201003,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Cash.,order printer order ship payment make use cash,Positive
ORD201005,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Credit Card.,order printer order return payment make use credit card,Negative
ORD201006,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Cash.,order tablet order deliver payment make use cash,Positive
ORD201008,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Cash.,order monitor order deliver payment make use cash,Positive
ORD201009,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Credit Card.,order tablet order deliver payment make use credit card,Positive
ORD201010,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Credit Card.,order monitor order cancel payment make use credit card,Negative
ORD201011,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Online.,order phone order ship payment make use online,Positive
ORD201012,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Online.,order printer order return payment make use online,Negative
ORD201013,Laptop,Cancelled,I ordered a Laptop and the order was Cancelled. Payment was made using Cash.,order laptop order cancel payment make use cash,Negative
ORD201014,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Debit Card.,order tablet order return payment make use debit card,Negative
ORD201015,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Online.,order printer order ship payment make use online,Positive
ORD201016,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Debit Card.,order tablet order deliver payment make use debit card,Positive
ORD201017,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Gift Card.,order chair order deliver payment make use gift card,Positive
ORD201018,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Cash.,order laptop order deliver payment make use cash,Positive
ORD201019,Desk,Returned,I ordered a Desk and the order was Returned. Payment was made using Cash.,order desk order return payment make use cash,Negative
ORD201020,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Online.,order tablet order deliver payment make use online,Positive
ORD201021,Phone,Cancelled,I ordered a Phone and the order was Cancelled. Payment was made using Credit Card.,order phone order cancel payment make use credit card,Negative
ORD201022,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Credit Card.,order tablet order ship payment make use credit card,Positive
ORD201023,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Cash.,order laptop order ship payment make use cash,Positive
ORD201025,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Gift Card.,order chair order deliver payment make use gift card,Positive
ORD201026,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Online.,order monitor order deliver payment make use online,Positive
ORD201027,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Cash.,order laptop order return payment make use cash,Negative
ORD201028,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Cash.,order desk order cancel payment make use cash,Negative
ORD201029,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Credit Card.,order desk order ship payment make use credit card,Positive
ORD201030,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Credit Card.,order phone order deliver payment make use credit card,Positive
ORD201032,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Online.,order chair order deliver payment make use online,Positive
ORD201033,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Gift Card.,order monitor order deliver payment make use gift card,Positive
ORD201034,Printer,Cancelled,I ordered a Printer and the order was Cancelled. Payment was made using Cash.,order printer order cancel payment make use cash,Negative
ORD201035,Laptop,Cancelled,I ordered a Laptop and the order was Cancelled. Payment was made using Cash.,order laptop order cancel payment make use cash,Negative
ORD201036,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Gift Card.,order phone order ship payment make use gift card,Positive
ORD201038,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Debit Card.,order tablet order return payment make use debit card,Negative
ORD201039,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Credit Card.,order desk order cancel payment make use credit card,Negative
ORD201040,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Debit Card.,order tablet order deliver payment make use debit card,Positive
ORD201041,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Gift Card.,order monitor order ship payment make use gift card,Positive
ORD201042,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Debit Card.,order tablet order ship payment make use debit card,Positive
ORD201043,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Gift Card.,order tablet order ship payment make use gift card,Positive
ORD201044,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Credit Card.,order printer order deliver payment make use credit card,Positive
ORD201045,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Gift Card.,order laptop order return payment make use gift card,Negative
ORD201046,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Online.,order tablet order ship payment make use online,Positive
ORD201047,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Gift Card.,order chair order ship payment make use gift card,Positive
ORD201048,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Debit Card.,order monitor order ship payment make use debit card,Positive
ORD201049,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Credit Card.,order desk order ship payment make use credit card,Positive
ORD201050,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Online.,order laptop order return payment make use online,Negative
ORD201051,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Gift Card.,order monitor order ship payment make use gift card,Positive
ORD201052,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Online.,order tablet order ship payment make use online,Positive
ORD201054,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Debit Card.,order printer order deliver payment make use debit card,Positive
ORD201055,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Debit Card.,order monitor order deliver payment make use debit card,Positive
ORD201057,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Debit Card.,order laptop order ship payment make use debit card,Positive
ORD201058,Desk,Returned,I ordered a Desk and the order was Returned. Payment was made using Credit Card.,order desk order return payment make use credit card,Negative
ORD201059,Desk,Returned,I ordered a Desk and the order was Returned. Payment was made using Credit Card.,order desk order return payment make use credit card,Negative
ORD201060,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Cash.,order tablet order ship payment make use cash,Positive
ORD201061,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Cash.,order laptop order ship payment make use cash,Positive
ORD201062,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Gift Card.,order chair order cancel payment make use gift card,Negative
ORD201063,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Credit Card.,order desk order ship payment make use credit card,Positive
ORD201064,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Cash.,order laptop order return payment make use cash,Negative
ORD201065,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Debit Card.,order printer order deliver payment make use debit card,Positive
ORD201066,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Debit Card.,order desk order cancel payment make use debit card,Negative
ORD201067,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Online.,order phone order return payment make use online,Negative
ORD201068,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Debit Card.,order laptop order ship payment make use debit card,Positive
ORD201069,Monitor,Returned,I ordered a Monitor and the order was Returned. Payment was made using Gift Card.,order monitor order return payment make use gift card,Negative
ORD201071,Phone,Shipped,I ordered a Phone and the order was Shipped. Payment was made using Cash.,order phone order ship payment make use cash,Positive
ORD201072,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Gift Card.,order monitor order cancel payment make use gift card,Negative
ORD201073,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Debit Card.,order tablet order return payment make use debit card,Negative
ORD201074,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Online.,order phone order return payment make use online,Negative
ORD201075,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Debit Card.,order monitor order deliver payment make use debit card,Positive
ORD201076,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Cash.,order laptop order ship payment make use cash,Positive
ORD201077,Printer,Cancelled,I ordered a Printer and the order was Cancelled. Payment was made using Credit Card.,order printer order cancel payment make use credit card,Negative
ORD201078,Desk,Returned,I ordered a Desk and the order was Returned. Payment was made using Online.,order desk order return payment make use online,Negative
ORD201079,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Gift Card.,order phone order deliver payment make use gift card,Positive
ORD201080,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Gift Card.,order laptop order deliver payment make use gift card,Positive
ORD201083,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Credit Card.,order chair order deliver payment make use credit card,Positive
ORD201085,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Debit Card.,order printer order ship payment make use debit card,Positive
ORD201087,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Online.,order laptop order ship payment make use online,Positive
ORD201088,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Gift Card.,order desk order ship payment make use gift card,Positive
ORD201089,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Gift Card.,order tablet order ship payment make use gift card,Positive
ORD201090,Monitor,Returned,I ordered a Monitor and the order was Returned. Payment was made using Gift Card.,order monitor order return payment make use gift card,Negative
ORD201092,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Debit Card.,order laptop order deliver payment make use debit card,Positive
ORD201093,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Gift Card.,order phone order return payment make use gift card,Negative
ORD201094,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Credit Card.,order printer order ship payment make use credit card,Positive
ORD201095,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Online.,order phone order deliver payment make use online,Positive
ORD201096,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Debit Card.,order tablet order return payment make use debit card,Negative
ORD201097,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Gift Card.,order monitor order ship payment make use gift card,Positive
ORD201098,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Credit Card.,order monitor order deliver payment make use credit card,Positive
ORD201099,Laptop,Cancelled,I ordered a Laptop and the order was Cancelled. Payment was made using Cash.,order laptop order cancel payment make use cash,Negative
ORD201100,Laptop,Cancelled,I ordered a Laptop and the order was Cancelled. Payment was made using Debit Card.,order laptop order cancel payment make use debit card,Negative
ORD201102,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Debit Card.,order chair order ship payment make use debit card,Positive
